,Window Size,Trend
1180,11810,6.73E-05
1181,11820,6.96E-05
1182,11830,7.19E-05
1183,11840,7.44E-05
1184,11850,7.71E-05
1185,11860,8.02E-05
1186,11870,8.33E-05
1187,11880,8.64E-05
1188,11890,8.94E-05
1189,11900,9.23E-05
1190,11910,9.51E-05
1191,11920,9.76E-05
1192,11930,0.000100011
1193,11940,0.000101849
1194,11950,0.000103511
1195,11960,0.000105121
1196,11970,0.000107267
1197,11980,0.000109695
1198,11990,0.000111651
1199,12000,0.000114679
1200,12010,0.000117817
1201,12020,0.000121104
1202,12030,0.000124374
1203,12040,0.000127628
1204,12050,0.000130823
1205,12060,0.000133755
1206,12070,0.000136383
1207,12080,0.000138752
1208,12090,0.000137988
1209,12100,0.000114137
1210,12110,0.000118283
1211,12120,9.23E-05
1212,12130,6.48E-05
1213,12140,2.87E-05
1214,12150,1.44E-05
1215,12160,1.56E-05
1216,12170,-3.25E-06
1217,12180,-3.89E-05
1218,12190,-4.17E-05
1219,12200,-3.93E-05
1220,12210,-3.63E-05
1221,12220,-3.28E-05
1222,12230,-2.91E-05
1223,12240,-2.58E-05
1224,12250,-2.27E-05
1225,12260,-1.98E-05
1226,12270,-1.70E-05
1227,12280,-1.44E-05
1228,12290,-1.19E-05
1229,12300,-9.30E-06
1230,12310,-6.44E-06
1231,12320,-6.75E-06
1232,12330,-5.09E-06
1233,12340,-3.16E-06
1234,12350,-1.12E-06
1235,12360,1.19E-06
1236,12370,3.83E-06
1237,12380,6.39E-06
1238,12390,6.94E-06
1239,12400,9.20E-06
1240,12410,1.15E-05
1241,12420,1.41E-05
1242,12430,1.65E-05
1243,12440,1.76E-05
1244,12450,6.97E-06
1245,12460,2.07E-06
1246,12470,2.55E-06
1247,12480,3.95E-06
1248,12490,5.19E-06
1249,12500,8.15E-06
1250,12510,1.11E-05
1251,12520,1.44E-05
1252,12530,1.77E-05
1253,12540,2.00E-05
1254,12550,2.17E-05
1255,12560,2.32E-05
1256,12570,2.46E-05
1257,12580,2.63E-05
1258,12590,2.81E-05
1259,12600,3.02E-05
1260,12610,2.57E-05
1261,12620,2.78E-05
1262,12630,3.04E-05
1263,12640,3.32E-05
1264,12650,3.63E-05
1265,12660,3.93E-05
1266,12670,4.24E-05
1267,12680,4.55E-05
1268,12690,4.87E-05
1269,12700,5.18E-05
1270,12710,5.50E-05
1271,12720,5.81E-05
1272,12730,5.89E-05
1273,12740,5.94E-05
1274,12750,5.50E-05
1275,12760,5.40E-05
1276,12770,3.66E-05
1277,12780,2.25E-05
1278,12790,2.31E-05
1279,12800,2.47E-05
1280,12810,2.68E-05
1281,12820,2.91E-05
1282,12830,3.15E-05
1283,12840,3.37E-05
1284,12850,3.59E-05
1285,12860,3.79E-05
1286,12870,3.99E-05
1287,12880,4.19E-05
1288,12890,4.39E-05
1289,12900,4.58E-05
1290,12910,4.78E-05
1291,12920,4.91E-05
1292,12930,5.00E-05
1293,12940,5.09E-05
1294,12950,5.21E-05
1295,12960,5.31E-05
1296,12970,5.44E-05
1297,12980,5.59E-05
1298,12990,5.20E-05
1299,13000,5.34E-05
1300,13010,5.46E-05
1301,13020,4.70E-05
1302,13030,1.57E-05
1303,13040,1.36E-05
1304,13050,1.52E-05
1305,13060,1.58E-05
1306,13070,1.68E-05
1307,13080,1.82E-05
1308,13090,1.99E-05
1309,13100,2.19E-05
1310,13110,2.37E-05
1311,13120,2.56E-05
1312,13130,2.76E-05
1313,13140,2.91E-05
1314,13150,3.01E-05
1315,13160,3.01E-05
1316,13170,2.98E-05
1317,13180,2.87E-05
1318,13190,2.93E-05
1319,13200,2.95E-05
1320,13210,2.35E-05
1321,13220,2.74E-05
1322,13230,3.12E-05
1323,13240,3.49E-05
1324,13250,3.80E-05
1325,13260,3.72E-05
1326,13270,3.94E-05
1327,13280,4.17E-05
1328,13290,3.91E-05
1329,13300,3.71E-05
1330,13310,3.82E-05
1331,13320,3.95E-05
1332,13330,4.10E-05
1333,13340,4.25E-05
1334,13350,4.39E-05
1335,13360,4.57E-05
1336,13370,4.78E-05
1337,13380,5.00E-05
1338,13390,5.21E-05
1339,13400,5.43E-05
1340,13410,5.64E-05
1341,13420,5.82E-05
1342,13430,5.94E-05
1343,13440,6.04E-05
1344,13450,4.87E-05
1345,13460,4.85E-05
1346,13470,4.95E-05
1347,13480,5.09E-05
1348,13490,5.27E-05
1349,13500,5.43E-05
1350,13510,5.61E-05
1351,13520,5.78E-05
1352,13530,5.98E-05
1353,13540,6.18E-05
1354,13550,6.42E-05
1355,13560,6.66E-05
1356,13570,6.89E-05
1357,13580,7.13E-05
1358,13590,7.35E-05
1359,13600,7.57E-05
1360,13610,7.76E-05
1361,13620,7.95E-05
1362,13630,8.09E-05
1363,13640,8.22E-05
1364,13650,8.35E-05
1365,13660,8.51E-05
1366,13670,8.70E-05
1367,13680,8.85E-05
1368,13690,9.09E-05
1369,13700,9.33E-05
1370,13710,9.59E-05
1371,13720,9.84E-05
1372,13730,0.000100915
1373,13740,0.000103399
1374,13750,0.00010568
1375,13760,0.00010773
1376,13770,0.000109581
1377,13780,0.000109022
1378,13790,9.07E-05
1379,13800,9.39E-05
1380,13810,7.39E-05
1381,13820,5.27E-05
1382,13830,2.49E-05
1383,13840,1.39E-05
1384,13850,1.48E-05
1385,13860,2.58E-07
1386,13870,-2.72E-05
1387,13880,-2.94E-05
1388,13890,-2.76E-05
1389,13900,-2.53E-05
1390,13910,-2.26E-05
1391,13920,-1.98E-05
1392,13930,-1.73E-05
1393,13940,-1.49E-05
1394,13950,-1.27E-05
1395,13960,-1.06E-05
1396,13970,-8.56E-06
1397,13980,-6.62E-06
1398,13990,-4.66E-06
1399,14000,-2.46E-06
1400,14010,-2.72E-06
1401,14020,-1.45E-06
1402,14030,3.22E-08
1403,14040,1.60E-06
1404,14050,3.37E-06
1405,14060,5.40E-06
1406,14070,7.37E-06
1407,14080,7.78E-06
1408,14090,9.52E-06
1409,14100,1.13E-05
1410,14110,1.33E-05
1411,14120,1.51E-05
1412,14130,1.60E-05
1413,14140,7.74E-06
1414,14150,3.93E-06
1415,14160,4.29E-06
1416,14170,5.37E-06
1417,14180,6.32E-06
1418,14190,8.61E-06
1419,14200,1.09E-05
1420,14210,1.34E-05
1421,14220,1.60E-05
1422,14230,1.78E-05
1423,14240,1.91E-05
1424,14250,2.02E-05
1425,14260,2.13E-05
1426,14270,2.26E-05
1427,14280,2.40E-05
1428,14290,2.57E-05
1429,14300,2.22E-05
1430,14310,2.38E-05
1431,14320,2.58E-05
1432,14330,2.80E-05
1433,14340,3.04E-05
1434,14350,3.27E-05
1435,14360,3.51E-05
1436,14370,3.76E-05
1437,14380,4.00E-05
1438,14390,4.25E-05
1439,14400,4.49E-05
1440,14410,4.74E-05
1441,14420,4.80E-05
1442,14430,4.84E-05
1443,14440,4.49E-05
1444,14450,4.42E-05
1445,14460,3.06E-05
1446,14470,1.96E-05
1447,14480,2.01E-05
1448,14490,2.13E-05
1449,14500,2.29E-05
1450,14510,2.47E-05
1451,14520,2.66E-05
1452,14530,2.83E-05
1453,14540,3.01E-05
1454,14550,3.16E-05
1455,14560,3.32E-05
1456,14570,3.47E-05
1457,14580,3.63E-05
1458,14590,3.78E-05
1459,14600,3.93E-05
1460,14610,4.04E-05
1461,14620,4.11E-05
1462,14630,4.18E-05
1463,14640,4.27E-05
1464,14650,4.35E-05
1465,14660,4.46E-05
1466,14670,4.58E-05
1467,14680,4.27E-05
1468,14690,4.38E-05
1469,14700,4.47E-05
1470,14710,3.88E-05
1471,14720,1.43E-05
1472,14730,1.26E-05
1473,14740,1.39E-05
1474,14750,1.43E-05
1475,14760,1.51E-05
1476,14770,1.62E-05
1477,14780,1.75E-05
1478,14790,1.91E-05
1479,14800,2.05E-05
1480,14810,2.20E-05
1481,14820,2.35E-05
1482,14830,2.47E-05
1483,14840,2.55E-05
1484,14850,2.55E-05
1485,14860,2.52E-05
1486,14870,2.44E-05
1487,14880,2.48E-05
1488,14890,2.50E-05
1489,14900,2.03E-05
1490,14910,2.34E-05
1491,14920,2.63E-05
1492,14930,2.92E-05
1493,14940,3.17E-05
1494,14950,3.11E-05
1495,14960,3.28E-05
1496,14970,3.46E-05
1497,14980,3.25E-05
1498,14990,3.10E-05
1499,15000,3.18E-05
1500,15010,3.28E-05
1501,15020,3.40E-05
1502,15030,3.52E-05
1503,15040,3.63E-05
1504,15050,3.78E-05
1505,15060,3.94E-05
1506,15070,4.11E-05
1507,15080,4.28E-05
1508,15090,4.45E-05
1509,15100,4.62E-05
1510,15110,4.76E-05
1511,15120,4.86E-05
1512,15130,4.94E-05
1513,15140,4.02E-05
1514,15150,4.00E-05
1515,15160,4.08E-05
1516,15170,4.19E-05
1517,15180,4.33E-05
1518,15190,4.46E-05
1519,15200,4.60E-05
1520,15210,4.74E-05
1521,15220,4.89E-05
1522,15230,5.06E-05
1523,15240,5.24E-05
1524,15250,5.43E-05
1525,15260,5.62E-05
1526,15270,5.81E-05
1527,15280,5.99E-05
1528,15290,6.15E-05
1529,15300,6.31E-05
1530,15310,6.46E-05
1531,15320,6.57E-05
1532,15330,6.68E-05
1533,15340,6.78E-05
1534,15350,6.91E-05
1535,15360,7.06E-05
1536,15370,7.18E-05
1537,15380,7.37E-05
1538,15390,7.56E-05
1539,15400,7.77E-05
1540,15410,7.97E-05
1541,15420,8.17E-05
1542,15430,8.37E-05
1543,15440,8.55E-05
1544,15450,8.72E-05
1545,15460,8.87E-05
1546,15470,8.82E-05
1547,15480,7.37E-05
1548,15490,7.63E-05
1549,15500,6.04E-05
1550,15510,4.36E-05
1551,15520,2.15E-05
1552,15530,1.27E-05
1553,15540,1.35E-05
1554,15550,1.93E-06
1555,15560,-1.99E-05
1556,15570,-2.17E-05
1557,15580,-2.03E-05
1558,15590,-1.84E-05
1559,15600,-1.63E-05
1560,15610,-1.41E-05
1561,15620,-1.21E-05
1562,15630,-1.02E-05
1563,15640,-8.49E-06
1564,15650,-6.80E-06
1565,15660,-5.21E-06
1566,15670,-3.68E-06
1567,15680,-2.13E-06
1568,15690,-3.88E-07
1569,15700,-6.00E-07
1570,15710,4.03E-07
1571,15720,1.57E-06
1572,15730,2.81E-06
1573,15740,4.21E-06
1574,15750,5.83E-06
1575,15760,7.39E-06
1576,15770,7.71E-06
1577,15780,9.09E-06
1578,15790,1.05E-05
1579,15800,1.21E-05
1580,15810,1.35E-05
1581,15820,1.42E-05
1582,15830,7.65E-06
1583,15840,4.60E-06
1584,15850,4.88E-06
1585,15860,5.73E-06
1586,15870,6.48E-06
1587,15880,8.30E-06
1588,15890,1.01E-05
1589,15900,1.22E-05
1590,15910,1.42E-05
1591,15920,1.56E-05
1592,15930,1.67E-05
1593,15940,1.76E-05
1594,15950,1.84E-05
1595,15960,1.95E-05
1596,15970,2.06E-05
1597,15980,2.19E-05
1598,15990,1.91E-05
1599,16000,2.04E-05
1600,16010,2.20E-05
1601,16020,2.38E-05
1602,16030,2.57E-05
1603,16040,2.75E-05
1604,16050,2.95E-05
1605,16060,3.14E-05
1606,16070,3.34E-05
1607,16080,3.54E-05
1608,16090,3.73E-05
1609,16100,3.93E-05
1610,16110,3.98E-05
1611,16120,4.01E-05
1612,16130,3.74E-05
1613,16140,3.68E-05
1614,16150,2.59E-05
1615,16160,1.70E-05
1616,16170,1.74E-05
1617,16180,1.84E-05
1618,16190,1.97E-05
1619,16200,2.12E-05
1620,16210,2.27E-05
1621,16220,2.40E-05
1622,16230,2.54E-05
1623,16240,2.67E-05
1624,16250,2.79E-05
1625,16260,2.92E-05
1626,16270,3.04E-05
1627,16280,3.17E-05
1628,16290,3.29E-05
1629,16300,3.37E-05
1630,16310,3.43E-05
1631,16320,3.49E-05
1632,16330,3.56E-05
1633,16340,3.62E-05
1634,16350,3.71E-05
1635,16360,3.81E-05
1636,16370,3.56E-05
1637,16380,3.64E-05
1638,16390,3.72E-05
1639,16400,3.24E-05
1640,16410,1.27E-05
1641,16420,1.14E-05
1642,16430,1.24E-05
1643,16440,1.27E-05
1644,16450,1.34E-05
1645,16460,1.43E-05
1646,16470,1.53E-05
1647,16480,1.66E-05
1648,16490,1.77E-05
1649,16500,1.89E-05
1650,16510,2.01E-05
1651,16520,2.11E-05
1652,16530,2.18E-05
1653,16540,2.17E-05
1654,16550,2.15E-05
1655,16560,2.09E-05
1656,16570,2.12E-05
1657,16580,2.13E-05
1658,16590,1.75E-05
1659,16600,2.00E-05
1660,16610,2.24E-05
1661,16620,2.47E-05
1662,16630,2.67E-05
1663,16640,2.62E-05
1664,16650,2.76E-05
1665,16660,2.91E-05
1666,16670,2.74E-05
1667,16680,2.62E-05
1668,16690,2.68E-05
1669,16700,2.77E-05
1670,16710,2.86E-05
1671,16720,2.96E-05
1672,16730,3.05E-05
1673,16740,3.16E-05
1674,16750,3.30E-05
1675,16760,3.44E-05
1676,16770,3.58E-05
1677,16780,3.71E-05
1678,16790,3.85E-05
1679,16800,3.96E-05
1680,16810,4.04E-05
1681,16820,4.11E-05
1682,16830,3.36E-05
1683,16840,3.35E-05
1684,16850,3.41E-05
1685,16860,3.50E-05
1686,16870,3.62E-05
1687,16880,3.72E-05
1688,16890,3.84E-05
1689,16900,3.95E-05
1690,16910,4.07E-05
1691,16920,4.21E-05
1692,16930,4.36E-05
1693,16940,4.51E-05
1694,16950,4.67E-05
1695,16960,4.82E-05
1696,16970,4.96E-05
1697,16980,5.10E-05
1698,16990,5.23E-05
1699,17000,5.35E-05
1700,17010,5.44E-05
1701,17020,5.53E-05
1702,17030,5.61E-05
1703,17040,5.72E-05
1704,17050,5.84E-05
1705,17060,5.94E-05
1706,17070,6.09E-05
1707,17080,6.25E-05
1708,17090,6.42E-05
1709,17100,6.58E-05
1710,17110,6.75E-05
1711,17120,6.91E-05
1712,17130,7.06E-05
1713,17140,7.20E-05
1714,17150,7.32E-05
1715,17160,7.29E-05
1716,17170,6.10E-05
1717,17180,6.31E-05
1718,17190,5.03E-05
1719,17200,3.66E-05
1720,17210,1.86E-05
1721,17220,1.15E-05
1722,17230,1.21E-05
1723,17240,2.69E-06
1724,17250,-1.51E-05
1725,17260,-1.65E-05
1726,17270,-1.54E-05
1727,17280,-1.39E-05
1728,17290,-1.22E-05
1729,17300,-1.04E-05
1730,17310,-8.79E-06
1731,17320,-7.27E-06
1732,17330,-5.86E-06
1733,17340,-4.48E-06
1734,17350,-3.20E-06
1735,17360,-1.95E-06
1736,17370,-6.97E-07
1737,17380,7.16E-07
1738,17390,5.37E-07
1739,17400,1.35E-06
1740,17410,2.30E-06
1741,17420,3.30E-06
1742,17430,4.44E-06
1743,17440,5.75E-06
1744,17450,7.02E-06
1745,17460,7.28E-06
1746,17470,8.41E-06
1747,17480,9.55E-06
1748,17490,1.08E-05
1749,17500,1.20E-05
1750,17510,1.26E-05
1751,17520,7.21E-06
1752,17530,4.72E-06
1753,17540,4.94E-06
1754,17550,5.63E-06
1755,17560,6.25E-06
1756,17570,7.73E-06
1757,17580,9.23E-06
1758,17590,1.09E-05
1759,17600,1.25E-05
1760,17610,1.37E-05
1761,17620,1.45E-05
1762,17630,1.53E-05
1763,17640,1.60E-05
1764,17650,1.68E-05
1765,17660,1.78E-05
1766,17670,1.88E-05
1767,17680,1.65E-05
1768,17690,1.76E-05
1769,17700,1.89E-05
1770,17710,2.04E-05
1771,17720,2.19E-05
1772,17730,2.34E-05
1773,17740,2.50E-05
1774,17750,2.66E-05
1775,17760,2.82E-05
1776,17770,2.98E-05
1777,17780,3.14E-05
1778,17790,3.30E-05
1779,17800,3.35E-05
1780,17810,3.38E-05
1781,17820,3.15E-05
1782,17830,3.10E-05
1783,17840,2.21E-05
1784,17850,1.48E-05
1785,17860,1.52E-05
1786,17870,1.60E-05
1787,17880,1.70E-05
1788,17890,1.82E-05
1789,17900,1.94E-05
1790,17910,2.06E-05
1791,17920,2.17E-05
1792,17930,2.27E-05
1793,17940,2.38E-05
1794,17950,2.48E-05
1795,17960,2.58E-05
1796,17970,2.68E-05
1797,17980,2.78E-05
1798,17990,2.85E-05
1799,18000,2.90E-05
1800,18010,2.95E-05
1801,18020,3.01E-05
1802,18030,3.06E-05
1803,18040,3.13E-05
1804,18050,3.21E-05
1805,18060,3.01E-05
1806,18070,3.08E-05
1807,18080,3.14E-05
1808,18090,2.75E-05
1809,18100,1.13E-05
1810,18110,1.02E-05
1811,18120,1.10E-05
1812,18130,1.13E-05
1813,18140,1.18E-05
1814,18150,1.25E-05
1815,18160,1.34E-05
1816,18170,1.45E-05
1817,18180,1.54E-05
1818,18190,1.64E-05
1819,18200,1.74E-05
1820,18210,1.82E-05
1821,18220,1.87E-05
1822,18230,1.87E-05
1823,18240,1.85E-05
1824,18250,1.80E-05
1825,18260,1.82E-05
1826,18270,1.83E-05
1827,18280,1.52E-05
1828,18290,1.73E-05
1829,18300,1.92E-05
1830,18310,2.12E-05
1831,18320,2.28E-05
1832,18330,2.24E-05
1833,18340,2.35E-05
1834,18350,2.48E-05
1835,18360,2.34E-05
1836,18370,2.23E-05
1837,18380,2.29E-05
1838,18390,2.36E-05
1839,18400,2.44E-05
1840,18410,2.52E-05
1841,18420,2.59E-05
1842,18430,2.69E-05
1843,18440,2.80E-05
1844,18450,2.91E-05
1845,18460,3.03E-05
1846,18470,3.14E-05
1847,18480,3.25E-05
1848,18490,3.35E-05
1849,18500,3.41E-05
1850,18510,3.47E-05
1851,18520,2.85E-05
1852,18530,2.84E-05
1853,18540,2.89E-05
1854,18550,2.97E-05
1855,18560,3.06E-05
1856,18570,3.15E-05
1857,18580,3.24E-05
1858,18590,3.34E-05
1859,18600,3.44E-05
1860,18610,3.55E-05
1861,18620,3.68E-05
1862,18630,3.81E-05
1863,18640,3.93E-05
1864,18650,4.06E-05
1865,18660,4.18E-05
1866,18670,4.29E-05
1867,18680,4.40E-05
1868,18690,4.50E-05
1869,18700,4.58E-05
1870,18710,4.65E-05
1871,18720,4.72E-05
1872,18730,4.81E-05
1873,18740,4.91E-05
1874,18750,4.99E-05
1875,18760,5.12E-05
1876,18770,5.25E-05
1877,18780,5.39E-05
1878,18790,5.53E-05
1879,18800,5.67E-05
1880,18810,5.80E-05
1881,18820,5.93E-05
1882,18830,6.04E-05
1883,18840,6.14E-05
1884,18850,6.11E-05
1885,18860,5.14E-05
1886,18870,5.31E-05
1887,18880,4.24E-05
1888,18890,3.11E-05
1889,18900,1.62E-05
1890,18910,1.03E-05
1891,18920,1.08E-05
1892,18930,3.00E-06
1893,18940,-1.18E-05
1894,18950,-1.30E-05
1895,18960,-1.20E-05
1896,18970,-1.08E-05
1897,18980,-9.37E-06
1898,18990,-7.89E-06
1899,19000,-6.56E-06
1900,19010,-5.31E-06
1901,19020,-4.14E-06
1902,19030,-3.00E-06
1903,19040,-1.94E-06
1904,19050,-9.11E-07
1905,19060,1.30E-07
1906,19070,1.30E-06
1907,19080,1.15E-06
1908,19090,1.82E-06
1909,19100,2.60E-06
1910,19110,3.44E-06
1911,19120,4.38E-06
1912,19130,5.47E-06
1913,19140,6.52E-06
1914,19150,6.73E-06
1915,19160,7.67E-06
1916,19170,8.61E-06
1917,19180,9.68E-06
1918,19190,1.07E-05
1919,19200,1.11E-05
1920,19210,6.66E-06
1921,19220,4.59E-06
1922,19230,4.77E-06
1923,19240,5.34E-06
1924,19250,5.85E-06
1925,19260,7.08E-06
1926,19270,8.32E-06
1927,19280,9.69E-06
1928,19290,1.11E-05
1929,19300,1.20E-05
1930,19310,1.27E-05
1931,19320,1.34E-05
1932,19330,1.39E-05
1933,19340,1.47E-05
1934,19350,1.54E-05
1935,19360,1.63E-05
1936,19370,1.44E-05
1937,19380,1.53E-05
1938,19390,1.64E-05
1939,19400,1.76E-05
1940,19410,1.89E-05
1941,19420,2.01E-05
1942,19430,2.15E-05
1943,19440,2.28E-05
1944,19450,2.42E-05
1945,19460,2.55E-05
1946,19470,2.68E-05
1947,19480,2.82E-05
1948,19490,2.85E-05
1949,19500,2.88E-05
1950,19510,2.69E-05
1951,19520,2.65E-05
1952,19530,1.90E-05
1953,19540,1.30E-05
1954,19550,1.33E-05
1955,19560,1.39E-05
1956,19570,1.46E-05
1957,19580,1.52E-05
1958,19590,1.18E-05
1959,19600,-1.97E-06
1960,19610,-2.87E-06
1961,19620,-2.15E-06
1962,19630,-1.90E-06
1963,19640,-1.41E-06
1964,19650,-7.88E-07
1965,19660,-4.26E-08
1966,19670,9.02E-07
1967,19680,1.69E-06
1968,19690,2.57E-06
1969,19700,3.46E-06
1970,19710,4.16E-06
1971,19720,4.64E-06
1972,19730,4.63E-06
1973,19740,4.53E-06
1974,19750,4.09E-06
1975,19760,4.34E-06
1976,19770,4.45E-06
1977,19780,1.82E-06
1978,19790,3.59E-06
1979,19800,5.30E-06
1980,19810,6.95E-06
1981,19820,8.38E-06
1982,19830,8.05E-06
1983,19840,9.07E-06
1984,19850,1.01E-05
1985,19860,8.95E-06
1986,19870,8.11E-06
1987,19880,8.61E-06
1988,19890,9.21E-06
1989,19900,9.92E-06
1990,19910,1.06E-05
1991,19920,1.13E-05
1992,19930,1.21E-05
1993,19940,1.31E-05
1994,19950,1.41E-05
1995,19960,1.51E-05
1996,19970,1.61E-05
1997,19980,1.71E-05
1998,19990,1.79E-05
1999,20000,1.85E-05
2000,20010,1.90E-05
2001,20020,1.38E-05
2002,20030,1.37E-05
2003,20040,1.42E-05
2004,20050,1.48E-05
2005,20060,1.57E-05
2006,20070,1.64E-05
2007,20080,1.73E-05
2008,20090,1.81E-05
2009,20100,1.90E-05
2010,20110,2.00E-05
2011,20120,2.11E-05
2012,20130,2.22E-05
2013,20140,2.33E-05
2014,20150,2.44E-05
2015,20160,2.55E-05
2016,20170,2.65E-05
2017,20180,2.74E-05
2018,20190,2.83E-05
2019,20200,2.90E-05
2020,20210,2.96E-05
2021,20220,3.02E-05
2022,20230,3.10E-05
2023,20240,3.19E-05
2024,20250,3.27E-05
2025,20260,3.38E-05
2026,20270,3.49E-05
2027,20280,3.62E-05
2028,20290,3.74E-05
2029,20300,3.86E-05
2030,20310,3.98E-05
2031,20320,4.09E-05
2032,20330,4.18E-05
2033,20340,4.27E-05
2034,20350,4.25E-05
2035,20360,3.42E-05
2036,20370,3.57E-05
2037,20380,2.66E-05
2038,20390,1.69E-05
2039,20400,4.12E-06
2040,20410,-9.42E-07
2041,20420,-4.96E-07
2042,20430,-7.18E-06
2043,20440,-1.98E-05
2044,20450,-2.09E-05
2045,20460,-2.00E-05
2046,20470,-1.90E-05
2047,20480,-1.77E-05
2048,20490,-1.64E-05
2049,20500,-1.53E-05
2050,20510,-1.42E-05
2051,20520,-1.32E-05
2052,20530,-1.22E-05
2053,20540,-1.12E-05
2054,20550,-1.03E-05
2055,20560,-9.42E-06
2056,20570,-8.39E-06
2057,20580,-8.51E-06
2058,20590,-7.91E-06
2059,20600,-7.22E-06
2060,20610,-6.49E-06
2061,20620,-5.66E-06
2062,20630,-4.70E-06
2063,20640,-3.78E-06
2064,20650,-3.58E-06
2065,20660,-2.76E-06
2066,20670,-1.93E-06
2067,20680,-9.84E-07
2068,20690,-1.15E-07
2069,20700,3.03E-07
2070,20710,-3.53E-06
2071,20720,-5.30E-06
2072,20730,-5.12E-06
2073,20740,-4.61E-06
2074,20750,-4.16E-06
2075,20760,-3.08E-06
2076,20770,-1.99E-06
2077,20780,-7.96E-07
2078,20790,3.98E-07
2079,20800,1.27E-06
2080,20810,1.89E-06
2081,20820,2.44E-06
2082,20830,2.96E-06
2083,20840,3.58E-06
2084,20850,4.26E-06
2085,20860,5.05E-06
2086,20870,3.43E-06
2087,20880,4.21E-06
2088,20890,5.15E-06
2089,20900,6.22E-06
2090,20910,7.35E-06
2091,20920,8.47E-06
2092,20930,9.61E-06
2093,20940,1.08E-05
2094,20950,1.20E-05
2095,20960,1.32E-05
2096,20970,1.43E-05
2097,20980,1.55E-05
2098,20990,1.58E-05
2099,21000,1.61E-05
2100,21010,1.44E-05
2101,21020,1.41E-05
2102,21030,7.72E-06
2103,21040,2.52E-06
2104,21050,2.77E-06
2105,21060,3.37E-06
2106,21070,4.15E-06
2107,21080,5.01E-06
2108,21090,5.92E-06
2109,21100,6.74E-06
2110,21110,7.59E-06
2111,21120,8.35E-06
2112,21130,9.10E-06
2113,21140,9.86E-06
2114,21150,1.06E-05
2115,21160,1.14E-05
2116,21170,1.21E-05
2117,21180,1.26E-05
2118,21190,1.30E-05
2119,21200,1.34E-05
2120,21210,1.38E-05
2121,21220,1.42E-05
2122,21230,1.47E-05
2123,21240,1.53E-05
2124,21250,1.39E-05
2125,21260,1.44E-05
2126,21270,1.49E-05
2127,21280,1.21E-05
2128,21290,3.97E-07
2129,21300,-3.72E-07
2130,21310,2.34E-07
2131,21320,4.43E-07
2132,21330,8.49E-07
2133,21340,1.37E-06
2134,21350,2.00E-06
2135,21360,2.80E-06
2136,21370,3.46E-06
2137,21380,4.20E-06
2138,21390,4.95E-06
2139,21400,5.54E-06
2140,21410,5.95E-06
2141,21420,5.94E-06
2142,21430,5.84E-06
2143,21440,5.47E-06
2144,21450,5.68E-06
2145,21460,5.77E-06
2146,21470,3.53E-06
2147,21480,5.03E-06
2148,21490,6.47E-06
2149,21500,7.87E-06
2150,21510,9.09E-06
2151,21520,8.80E-06
2152,21530,9.66E-06
2153,21540,1.06E-05
2154,21550,9.56E-06
2155,21560,8.84E-06
2156,21570,9.26E-06
2157,21580,9.77E-06
2158,21590,1.04E-05
2159,21600,1.10E-05
2160,21610,1.15E-05
2161,21620,1.22E-05
2162,21630,1.30E-05
2163,21640,1.39E-05
2164,21650,1.48E-05
2165,21660,1.56E-05
2166,21670,1.64E-05
2167,21680,1.71E-05
2168,21690,1.77E-05
2169,21700,1.80E-05
2170,21710,1.36E-05
2171,21720,1.35E-05
2172,21730,1.39E-05
2173,21740,1.45E-05
2174,21750,1.52E-05
2175,21760,1.59E-05
2176,21770,1.66E-05
2177,21780,1.73E-05
2178,21790,1.80E-05
2179,21800,1.89E-05
2180,21810,1.98E-05
2181,21820,2.08E-05
2182,21830,2.17E-05
2183,21840,2.26E-05
2184,21850,2.35E-05
2185,21860,2.44E-05
2186,21870,2.52E-05
2187,21880,2.59E-05
2188,21890,2.65E-05
2189,21900,2.71E-05
2190,21910,2.76E-05
2191,21920,2.83E-05
2192,21930,2.90E-05
2193,21940,2.97E-05
2194,21950,3.06E-05
2195,21960,3.16E-05
2196,21970,3.26E-05
2197,21980,3.37E-05
2198,21990,3.47E-05
2199,22000,3.57E-05
2200,22010,3.67E-05
2201,22020,3.75E-05
2202,22030,3.83E-05
2203,22040,3.81E-05
2204,22050,3.10E-05
2205,22060,3.23E-05
2206,22070,2.45E-05
2207,22080,1.62E-05
2208,22090,5.33E-06
2209,22100,1.01E-06
2210,22110,1.39E-06
2211,22120,-4.32E-06
2212,22130,-1.51E-05
2213,22140,-1.60E-05
2214,22150,-1.53E-05
2215,22160,-1.44E-05
2216,22170,-1.33E-05
2217,22180,-1.22E-05
2218,22190,-1.13E-05
2219,22200,-1.03E-05
2220,22210,-9.47E-06
2221,22220,-8.62E-06
2222,22230,-7.83E-06
2223,22240,-7.07E-06
2224,22250,-6.30E-06
2225,22260,-5.43E-06
2226,22270,-5.53E-06
2227,22280,-5.03E-06
2228,22290,-4.44E-06
2229,22300,-3.82E-06
2230,22310,-3.11E-06
2231,22320,-2.30E-06
2232,22330,-1.52E-06
2233,22340,-1.35E-06
2234,22350,-6.54E-07
2235,22360,5.25E-08
2236,22370,8.53E-07
2237,22380,1.59E-06
2238,22390,1.95E-06
2239,22400,-1.33E-06
2240,22410,-2.85E-06
2241,22420,-2.70E-06
2242,22430,-2.27E-06
2243,22440,-1.89E-06
2244,22450,-9.70E-07
2245,22460,-4.33E-08
